date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-05-22,41,8.0,0.0,7.0,2118.0,0.0,480.471,11.0,1011.0,865.0,198.977,129.0,71.0,5421.0,31.0,0.0,6.0,27.0,0.0,237.0,13.0,15.0,4.0,28.0,11.0,229.465,292.0,11.0,16.0,229.05200000000002,47.247,2390.384,5.0,13.0
2017-05-23,41,4.0,0.0,8.0,1823.0,0.0,409.189,12.0,1447.0,672.0,167.299,105.0,89.951004,5152.0,19.0,1.0,8.0,27.0,2.0,201.0,16.0,23.0,5.0,33.0,8.0,138.593,241.0,7.0,8.0,172.702,30.807,1623.031,3.0,6.0
2017-05-24,41,5.0,0.0,4.0,1570.0,1.0,464.656,4.0,917.0,668.0,208.148,115.0,130.74,2808.0,20.0,3.0,20.0,36.0,0.0,193.0,18.0,46.0,1.0,35.0,13.0,165.34,199.0,10.0,6.0,185.657,68.619,2852.0170000000003,0.0,7.0
2017-05-25,41,5.0,0.0,9.0,1642.0,0.0,328.17800000000005,24.0,788.0,531.0,201.584,99.0,127.649,2536.0,16.0,0.0,16.0,26.0,0.0,148.0,3.0,57.0,2.0,73.0,8.0,183.27701000000002,196.0,10.0,5.0,149.66,39.894,1823.746,2.0,8.156
2017-05-26,41,13.0,0.0,15.0,2435.0,0.0,541.341,11.0,4011.0,809.0,302.25,159.0,299.682,4648.0,31.0,1.0,41.0,42.0,0.0,295.0,16.0,16.0,12.0,265.0,14.0,365.42699999999996,438.0,11.0,12.0,253.705,80.187,2218.493,3.0,5.314
2017-05-27,41,7.0,0.0,18.0,2729.0,0.0,546.736,19.0,1246.0,865.0,293.123,150.0,264.258,5572.0,25.0,2.0,29.0,29.0,1.0,297.0,31.0,47.0,17.0,134.0,16.0,227.925,409.0,16.0,21.0,235.963,73.045,2293.055,2.0,1.768
2017-05-28,41,9.0,0.0,21.0,3375.0,0.0,768.5039999999999,18.0,1538.0,1161.0,336.157,203.0,122.32700000000001,6437.0,41.0,2.0,21.0,62.0,2.0,422.0,42.0,22.0,10.0,34.0,13.0,260.01,549.0,17.0,21.0,282.33,61.427002,2920.634,6.0,14.0
2017-05-29,41,4.0,0.0,4.0,2270.0,0.0,448.69199999999995,16.0,819.0,761.0,216.30599999999998,152.0,102.15100000000001,4391.0,27.0,1.0,14.0,14.0,1.0,193.0,18.0,17.0,3.0,32.0,9.0,160.696,282.0,4.0,4.0,195.615,61.244,2246.097,2.0,2.49
2017-05-30,41,8.0,0.0,7.0,1994.0,0.0,436.24699999999996,6.0,819.0,641.0,201.88,130.0,103.538,4050.0,29.0,2.0,18.0,31.0,1.0,174.0,20.0,35.0,3.0,41.0,5.0,193.144,230.0,5.0,4.0,178.31999,23.819000000000003,2073.762,3.0,8.504
2017-05-31,41,9.0,0.0,6.0,2294.0,0.0,477.015,16.0,6886.0,703.0,202.225,133.0,68.0,4847.0,25.0,1.0,8.0,32.0,2.0,226.0,14.0,30.0,2.0,23.0,7.0,201.18900000000002,346.0,19.0,13.0,208.55200000000002,57.511,2868.9159999999997,4.0,8.0
2017-06-01,41,2.0,0.0,10.0,2119.0,0.0,376.702,14.0,843.0,600.0,245.077,118.0,120.0,3645.0,30.0,3.0,20.0,36.0,2.0,193.0,12.0,31.0,5.0,41.0,5.0,179.832,262.0,9.0,7.0,159.19,29.941999999999997,1526.8570000000002,2.0,8.256
2017-06-02,41,4.0,0.0,4.0,1951.0,0.0,442.844,6.0,924.0,622.0,218.81099999999998,131.0,397.591,3509.0,22.0,2.0,31.0,19.0,1.0,199.0,9.0,29.0,8.0,97.0,7.0,293.617,272.0,13.0,3.0,257.887,31.076,2021.259,2.0,8.0
2017-06-03,41,7.0,0.0,5.0,3506.0,0.0,622.41,20.0,1575.0,819.0,276.10400000000004,177.0,273.33099999999996,4554.0,40.0,0.0,36.0,51.0,0.0,325.0,18.0,40.0,11.0,139.0,14.0,231.278,522.0,19.0,10.0,225.15900000000002,43.247,2270.387,1.0,7.0
2017-06-04,41,8.0,0.0,18.0,4578.0,0.0,890.63,13.0,1857.0,1485.0,436.25699999999995,289.0,173.0,6494.0,52.0,0.0,33.0,69.0,2.0,478.0,45.0,27.0,4.0,54.0,11.0,344.04400000000004,744.0,18.0,26.0,345.976,98.15299999999999,3474.502,1.0,17.336
2017-06-05,41,6.0,0.0,5.0,4957.0,0.0,543.405,16.0,1110.0,812.0,205.52200000000002,153.0,107.51799999999999,3798.0,37.0,3.0,17.0,27.0,0.0,212.0,12.0,22.0,5.0,30.0,21.0,231.304,400.0,12.0,9.0,232.16099999999997,35.535,2591.3801,0.0,17.672
2017-06-06,41,9.0,0.0,3.0,2935.0,0.0,395.17,18.0,935.0,695.0,241.968,135.0,160.284,3467.0,5.0,0.0,20.0,36.0,0.0,181.0,25.0,14.0,4.0,32.0,5.0,184.25799999999998,358.0,12.0,6.0,156.925,51.472,1725.0910000000001,2.0,4.0
2017-06-07,41,10.0,0.0,5.0,2178.0,0.0,430.026,15.0,886.0,722.0,228.97099999999998,162.0,133.349,3735.0,49.0,0.0,45.0,34.0,0.0,223.0,23.0,22.0,1.0,17.0,8.0,196.93400000000003,852.0,11.0,11.0,239.01398999999998,85.366,3106.3320000000003,0.0,3.5660000000000003
2017-06-08,41,5.0,0.0,4.0,3268.0,0.0,345.963,13.0,1354.0,494.0,183.62099999999998,128.0,154.995,4489.0,22.0,1.0,26.0,23.0,0.0,148.0,2.0,17.0,0.0,31.0,11.0,160.202,460.0,5.0,14.0,158.283,39.154,1728.4260000000002,1.0,7.8
2017-06-09,41,9.0,0.0,3.0,2320.0,0.0,389.24,14.0,917.0,550.0,196.703,111.0,178.334,3038.0,19.0,1.0,18.0,33.0,0.0,170.0,12.0,35.0,10.0,53.0,13.0,264.47900000000004,226.0,9.0,10.0,200.141,46.468002,1778.371,1.0,5.012
2017-06-10,41,6.0,0.0,4.0,3501.0,0.0,568.694,24.0,1130.0,888.0,315.786,162.0,274.453,4786.0,33.0,4.0,18.0,30.0,2.0,258.0,32.0,20.0,6.0,106.0,17.0,281.811,1204.0,10.0,10.0,253.293,64.201004,2314.172,0.0,7.47
2017-06-11,41,10.0,0.0,11.0,7853.0,0.0,871.79297,3.0,1499.0,1195.0,415.667,270.0,156.91899999999998,5560.0,39.0,1.0,38.0,41.0,1.0,379.0,51.0,17.0,8.0,59.0,15.0,327.374,570.0,11.0,11.0,283.934,71.3,3035.877,0.0,9.0
2017-06-12,41,2.0,0.0,6.0,3496.0,0.0,522.0419999999999,10.0,798.0,677.0,217.97799999999998,179.0,139.407,2983.0,20.0,1.0,12.0,23.0,0.0,176.0,6.0,9.0,8.0,27.0,10.0,177.738,1192.0,12.0,8.0,204.847,34.045,2008.829,1.0,7.56
2017-06-13,41,6.0,0.0,4.0,3490.0,0.0,378.407,4.0,805.0,628.0,162.184,126.0,108.057,2696.0,34.0,1.0,40.0,18.0,1.0,173.0,6.0,9.0,7.0,29.0,10.0,156.834,238.0,3.0,7.0,157.05100000000002,77.915,1849.848,0.0,4.0
2017-06-14,41,9.0,0.0,5.0,2631.0,0.0,555.623,13.0,912.0,727.0,194.06900000000002,157.0,139.784,3445.0,24.0,3.0,32.0,17.0,1.0,204.0,14.0,40.0,1.0,38.0,9.0,179.998,328.0,16.0,8.0,179.505,47.802002,3138.4509999999996,1.0,5.744
2017-06-15,41,5.0,0.0,2.0,2467.0,0.0,379.275,18.0,710.0,541.0,171.27599999999998,116.0,185.465,3016.0,17.0,1.0,19.0,23.0,0.0,163.0,12.0,16.0,9.0,55.0,13.0,196.05200000000002,260.0,18.0,9.0,164.19400000000002,38.711998,1917.275,1.0,4.0
2017-06-16,41,11.0,0.0,4.0,2828.0,0.0,483.98699999999997,26.0,981.0,752.0,284.9,151.0,339.466,3784.0,36.0,2.0,59.0,14.0,1.0,178.0,14.0,36.0,8.0,105.0,18.0,468.164,784.0,12.0,8.0,298.654,38.363,2217.4139999999998,2.0,5.94
2017-06-17,41,8.0,0.0,7.0,4489.0,0.0,654.227,30.0,1349.0,997.0,345.086,235.0,347.585,5259.0,43.0,2.0,143.0,48.0,0.0,281.0,21.0,92.0,4.0,329.0,11.0,306.608,442.0,17.0,10.0,279.566,70.645004,2853.203,1.0,8.57
2017-06-18,41,10.0,0.0,12.0,4639.0,0.0,738.421,11.0,1103.0,998.0,313.353,204.0,165.665,4474.0,40.0,2.0,31.0,39.0,0.0,262.0,24.0,6.0,1.0,166.0,16.0,281.685,406.0,14.0,15.0,228.199,48.18899999999999,2585.24,2.0,8.988
2017-06-19,41,6.0,0.0,11.0,3419.0,0.0,540.615,6.0,1061.0,772.0,257.093,149.0,122.206,3936.0,25.0,1.0,14.0,38.0,1.0,255.0,5.0,0.0,5.0,40.0,2.0,148.30100000000002,331.0,11.0,10.0,171.738,40.051,2216.597,0.0,8.0
2017-06-20,41,2.0,0.0,5.0,4697.0,0.0,436.36300000000006,9.0,915.0,642.0,197.31,155.0,97.0,3469.0,30.0,2.0,10.0,24.0,0.0,205.0,17.0,27.0,2.0,25.0,9.0,188.045,560.0,13.0,11.0,163.315,39.954,2018.0639999999999,0.0,10.0
2017-06-21,41,9.0,0.0,7.0,1830.0,0.0,452.042,3.0,851.0,667.0,219.227,161.0,128.391,3320.0,27.0,1.0,21.0,46.0,1.0,186.0,13.0,18.0,5.0,34.0,9.0,180.304,249.0,7.0,5.0,194.705,84.81700000000001,2791.288,0.0,5.0
2017-06-22,41,7.0,0.0,4.0,1331.0,0.0,336.042,12.0,752.0,542.0,161.039,98.0,149.319,2680.0,36.0,1.0,13.0,25.0,0.0,158.0,9.0,22.0,8.0,53.0,7.0,148.036,210.0,7.0,6.0,130.422,31.996,1554.445,0.0,13.334000000000001
2017-06-23,41,8.0,0.0,6.0,1760.0,0.0,427.645,27.0,4837.0,704.0,221.91099999999997,96.0,179.354,3051.0,25.0,0.0,11.0,17.0,1.0,153.0,14.0,31.0,10.0,128.0,7.0,341.676,202.0,12.0,3.0,205.47400000000002,36.900999999999996,2083.565,1.0,16.0
2017-06-24,41,4.0,0.0,5.0,2629.0,0.0,587.068,17.0,1299.0,865.0,220.80599999999998,156.0,190.0,3885.0,22.0,2.0,24.0,27.0,1.0,286.0,13.0,21.0,12.0,121.0,14.0,212.472,339.0,17.0,12.0,190.235,46.43600000000001,2368.861,0.0,12.18
2017-06-25,41,9.0,0.0,11.0,3154.0,0.0,698.615,21.0,1501.0,1086.0,299.043,199.0,142.852,4840.0,30.0,2.0,22.0,26.0,0.0,391.0,33.0,20.0,19.0,108.0,11.0,195.872,438.0,18.0,18.0,227.088,39.858000000000004,2744.7340000000004,2.0,5.0
2017-06-26,41,7.0,0.0,14.0,3007.0,0.0,547.227,8.0,1399.0,1013.0,289.642,165.0,131.81,4174.0,26.0,5.0,47.0,41.0,2.0,315.0,25.0,12.0,6.0,36.0,7.0,173.243,325.0,16.0,9.0,226.541,45.138000000000005,2380.302,0.0,3.0
2017-06-27,41,8.0,0.0,5.0,1946.0,0.0,446.46,6.0,2191.0,699.0,185.27599999999998,119.0,76.0,2991.0,30.0,2.0,58.0,36.0,0.0,199.0,4.0,13.0,7.0,45.0,5.0,165.671,201.0,13.0,9.0,193.274,29.88,1990.815,1.0,9.0
2017-06-28,41,5.0,0.0,4.0,1774.0,0.0,516.632,5.0,1012.0,684.0,215.72400000000002,107.0,90.0,3203.0,42.0,0.0,25.0,35.0,0.0,209.0,8.0,38.0,9.0,60.0,8.0,194.554,207.0,18.0,3.0,173.658,64.093,2928.5029999999997,0.0,8.326
2017-06-29,41,1.0,0.0,8.0,1660.0,0.0,408.566,13.0,1368.0,579.0,194.058,96.0,149.10299999999998,2545.0,18.0,2.0,11.0,21.0,0.0,191.0,15.0,10.0,14.0,50.0,3.0,175.80599999999998,207.0,14.0,11.0,133.27200000000002,52.357,1620.497,0.0,12.0
2017-06-30,41,13.0,1.0,4.0,1799.0,0.0,446.064,17.0,930.0,682.0,216.623,94.0,180.93099999999998,3268.0,26.0,0.0,27.0,26.0,1.0,223.0,3.0,12.0,7.0,164.0,11.0,289.069,264.0,27.0,4.0,201.372,40.03,1779.067,2.0,1.0
2017-07-01,41,7.0,1.0,9.0,2893.0,0.0,617.438,30.0,1540.0,968.0,346.505,161.0,265.70099999999996,5192.0,41.0,2.0,45.0,38.0,0.0,356.0,32.0,34.0,24.0,234.0,7.0,315.865,403.0,17.0,13.0,209.858,56.059998,2413.513,0.0,3.0
2017-07-02,41,17.0,1.0,12.0,4177.0,0.0,978.4580000000001,14.0,1926.0,1335.0,465.004,224.0,167.0,6516.0,54.0,2.0,35.0,57.0,0.0,524.0,42.0,28.0,16.0,73.0,12.0,300.464,607.0,22.0,15.0,314.539,87.96,3302.275,1.0,14.765999999999998
2017-07-03,41,5.0,1.0,11.0,2476.0,0.0,554.403,15.0,1206.0,779.0,273.079,183.0,102.538,4094.0,39.0,0.0,16.0,38.0,0.0,283.0,11.0,15.0,12.0,17.0,7.0,196.822,323.0,12.0,8.0,193.01,55.983999999999995,2533.157,4.0,12.46
2017-07-04,41,7.0,0.0,5.0,2190.0,0.0,461.50199999999995,5.0,978.0,718.0,212.322,143.0,163.651,3299.0,26.0,0.0,38.0,30.0,2.0,254.0,23.0,22.0,4.0,38.0,6.0,170.22099999999998,252.0,14.0,17.0,200.55700000000002,55.577,2035.1,3.0,4.0
2017-07-05,41,5.0,0.0,6.0,2014.0,0.0,469.29102,4.0,931.0,727.0,265.962,144.0,267.725,3701.0,32.0,0.0,21.0,30.0,1.0,222.0,10.0,14.0,5.0,79.0,10.0,166.97299999999998,229.0,7.0,4.0,196.08700000000002,71.58800000000001,3019.2309999999998,0.0,6.0
2017-07-06,41,6.0,0.0,5.0,1717.0,0.0,344.548,10.0,1519.0,635.0,194.05,78.0,176.5,2649.0,12.0,1.0,32.0,29.0,0.0,176.0,24.0,30.0,7.0,53.0,7.0,156.606,203.0,12.0,9.0,154.72799999999998,67.51,1754.6689999999999,1.0,10.302
2017-07-07,41,3.0,0.0,2.0,2200.0,0.0,353.35,12.0,797.0,600.0,206.373,102.0,175.56,3155.0,15.0,4.0,31.0,24.0,0.0,203.0,14.0,32.0,8.0,86.0,13.0,309.97700000000003,182.0,14.0,8.0,186.035,69.517,1817.9679999999998,0.0,12.0
2017-07-08,41,6.0,0.0,7.0,2839.0,0.0,507.76199999999994,20.0,1088.0,820.0,237.783,149.0,273.621,4065.0,34.0,0.0,26.0,33.0,0.0,301.0,11.0,28.0,2.0,172.0,17.0,219.451,303.0,18.0,14.0,185.56099999999998,48.19,2169.175,0.0,13.0
2017-07-09,41,17.0,1.0,14.0,3715.0,0.0,736.9010000000001,14.0,1700.0,1204.0,490.595,222.0,144.0,5213.0,38.0,2.0,37.0,48.0,4.0,414.0,28.0,25.0,21.0,66.0,20.0,252.732,487.0,28.0,12.0,270.538,37.0,2847.2449,0.0,13.0
2017-07-10,41,10.0,0.0,8.0,2450.0,0.0,543.7090000000001,6.0,1067.0,805.0,274.367,131.0,134.59798999999998,3519.0,18.0,0.0,19.0,31.0,0.0,253.0,3.0,19.0,16.0,26.0,10.0,188.308,264.0,15.0,9.0,247.17601000000002,34.076,2291.433,0.0,11.0
2017-07-11,41,2.0,0.0,4.0,1998.0,0.0,407.76,7.0,865.0,607.0,223.683,133.0,89.479,2979.0,22.0,6.0,31.0,50.0,1.0,200.0,9.0,13.0,6.0,35.0,8.0,134.142,193.0,13.0,11.0,175.38299999999998,45.0,1806.781,1.0,13.0
2017-07-12,41,4.0,0.0,5.0,2068.0,0.0,450.458,12.0,1049.0,737.0,237.16099999999997,129.0,147.665,3042.0,37.0,1.0,26.0,20.0,0.0,182.0,9.0,34.0,8.0,62.0,7.0,153.09601,181.0,4.0,15.0,172.237,43.598,2775.0820000000003,0.0,7.0
2017-07-13,41,6.0,0.0,4.0,2182.0,0.0,383.815,31.0,818.0,454.0,157.278,87.0,51.568999999999996,2741.0,46.0,1.0,13.0,28.0,0.0,173.0,16.0,11.0,8.0,63.0,8.0,149.784,228.0,9.0,2.0,186.835,44.958,1689.245,1.0,1.0
2017-07-14,41,3.0,0.0,4.0,3076.0,0.0,425.733,11.0,915.0,613.0,203.68599999999998,106.0,189.951,3531.0,32.0,0.0,21.0,26.0,1.0,207.0,13.0,29.0,10.0,151.0,13.0,332.994,709.0,10.0,6.0,250.87400000000002,47.543,2009.7179999999998,0.0,5.0
2017-07-15,41,12.0,0.0,7.0,2867.0,0.0,592.52,36.0,1337.0,869.0,334.411,165.0,341.0,4438.0,103.0,0.0,49.0,37.0,0.0,328.0,28.0,21.0,8.0,211.0,15.0,255.7,1113.0,16.0,11.0,212.475,60.06100000000001,2208.465,0.0,3.0
2017-07-16,41,15.0,0.0,10.0,7679.0,0.0,752.26697,16.0,2625.0,1271.0,356.017,211.0,199.101,6089.0,92.0,5.0,34.0,51.0,0.0,472.0,53.0,17.0,13.0,52.0,19.0,293.733,772.0,16.0,18.0,273.71299999999997,75.852,2877.0240000000003,2.0,13.0
2017-07-17,41,1.0,0.0,8.0,4880.0,0.0,439.74199999999996,3.0,913.0,735.0,279.009,122.0,131.496,3409.0,17.0,1.0,34.0,20.0,0.0,204.0,7.0,14.0,4.0,25.0,13.0,188.851,381.0,7.0,8.0,211.852,49.604,1877.0179999999998,1.0,2.0
2017-07-18,41,4.0,0.0,11.0,2441.0,0.0,437.474,17.0,1015.0,596.0,212.333,105.0,57.46,3697.0,24.0,3.0,17.0,25.0,0.0,265.0,25.0,19.0,12.0,57.0,8.0,155.636,360.0,12.0,11.0,153.539,48.528999999999996,1615.474,2.0,2.0
2017-07-19,41,10.0,0.0,10.0,2652.0,0.0,415.55300000000005,9.0,979.0,710.0,216.20801,131.0,73.234,6232.0,20.0,0.0,20.0,36.0,0.0,259.0,24.0,36.0,5.0,33.0,7.0,217.47101,318.0,12.0,3.0,180.074,77.858,2670.6890000000003,1.0,6.0
2017-07-20,41,5.0,0.0,6.0,4108.0,0.0,381.207,12.0,1413.0,519.0,156.933,111.0,176.417,3130.0,40.0,2.0,34.0,19.0,2.0,211.0,16.0,26.0,7.0,356.0,11.0,168.201,392.0,6.0,5.0,140.99,38.849000000000004,1726.5539999999999,0.0,7.0
2017-07-21,41,2.0,0.0,5.0,2245.0,0.0,358.01800000000003,14.0,2310.0,599.0,195.25400000000002,106.0,235.157,3680.0,47.0,2.0,11.0,24.0,0.0,244.0,14.0,31.0,9.0,463.0,7.0,369.582,222.0,10.0,6.0,211.717,44.501000000000005,1863.531,0.0,2.0
2017-07-22,41,13.0,1.0,9.0,4829.0,0.0,583.0459999999999,16.0,1369.0,846.0,269.582,170.0,224.0,5172.0,93.0,0.0,33.0,38.0,0.0,325.0,39.0,35.0,14.0,234.0,22.0,265.85200000000003,405.0,8.0,11.0,209.351,62.114998,2283.424,1.0,8.0
2017-07-23,41,7.0,0.0,10.0,5109.0,0.0,753.9780000000001,17.0,3381.0,1124.0,386.76199999999994,237.0,164.50799999999998,6423.0,36.0,1.0,33.0,59.0,0.0,476.0,42.0,32.0,20.0,116.0,21.0,361.065,608.0,17.0,15.0,299.79,76.939,2792.647,2.0,6.0
2017-07-24,41,8.0,0.0,8.0,2561.0,0.0,525.663,10.0,1035.0,793.0,240.231,169.0,71.084,3911.0,21.0,3.0,18.0,16.0,0.0,370.0,12.0,19.0,13.0,178.0,10.0,234.365,474.0,17.0,5.0,233.11299,57.784,2169.699,2.0,10.0
2017-07-25,41,5.0,0.0,6.0,2299.0,0.0,387.575,2.0,951.0,604.0,208.278,104.0,83.804,3128.0,23.0,1.0,25.0,25.0,1.0,251.0,14.0,28.0,4.0,93.0,4.0,169.753,928.0,8.0,11.0,210.665,34.0,1666.624,0.0,1.0
2017-07-26,41,4.0,0.0,7.0,2870.0,0.0,438.26,11.0,1529.0,717.0,185.303,138.0,70.0,4264.0,27.0,4.0,29.0,125.0,0.0,281.0,10.0,18.0,16.0,147.0,10.0,224.12599999999998,963.0,20.0,9.0,243.021,96.891,2975.1079999999997,0.0,8.0
2017-07-27,41,3.0,0.0,6.0,1743.0,0.0,332.344,10.0,2386.0,451.0,165.357,71.0,153.838,3389.0,15.0,1.0,13.0,25.0,0.0,175.0,20.0,6.0,20.0,200.0,8.0,159.969,220.0,10.0,9.0,123.97200000000001,53.714,1424.628,1.0,5.0
2017-07-28,41,6.0,0.0,2.0,2490.0,0.0,428.295,16.0,1025.0,613.0,251.106,116.0,116.0,3560.0,83.0,1.0,16.0,30.0,0.0,211.0,13.0,36.0,3.0,179.0,12.0,316.143,239.0,15.0,11.0,246.66301,76.196,1945.751,1.0,6.0760000000000005
2017-07-29,41,6.0,0.0,7.0,4458.0,0.0,554.888,6.0,1086.0,799.0,294.67400000000004,154.0,221.747,4509.0,71.0,1.0,40.0,41.0,0.0,316.0,19.0,22.0,12.0,488.0,9.0,221.951,1027.0,15.0,8.0,184.11599999999999,87.46,2146.8979999999997,0.0,23.21
2017-07-30,41,12.0,0.0,11.0,5064.0,0.0,713.115,7.0,1567.0,1056.0,328.74800000000005,206.0,144.0,5829.0,191.0,1.0,32.0,33.0,0.0,466.0,54.0,37.0,12.0,58.0,18.0,263.203,553.0,21.0,11.0,276.71698,97.81299999999999,2686.368,1.0,11.0
2017-07-31,41,9.0,0.0,7.0,3026.0,0.0,488.355,3.0,974.0,698.0,211.972,156.0,101.865,3547.0,85.0,0.0,14.0,25.0,0.0,291.0,7.0,14.0,5.0,73.0,10.0,177.17,287.0,16.0,12.0,206.84798999999998,58.708,2274.799,0.0,7.0
2017-08-01,41,11.0,0.0,6.0,2845.0,0.0,430.11800000000005,1.0,1132.0,697.0,249.967,143.0,95.15899999999999,5081.0,52.0,4.0,27.0,75.0,0.0,325.0,19.0,18.0,12.0,116.0,3.0,218.15099999999998,838.0,15.0,6.0,223.52700000000002,60.402,2037.918,0.0,2.224
2017-08-02,41,17.0,0.0,9.0,4794.0,0.0,519.934,13.0,1522.0,769.0,253.845,128.0,122.60799999999999,5044.0,29.0,2.0,26.0,32.0,0.0,330.0,15.0,26.0,7.0,590.0,10.0,250.55900000000003,1608.0,16.0,8.0,226.239,51.468999999999994,3132.09,0.0,9.662
2017-08-03,41,5.0,0.0,7.0,1518.0,0.0,385.244,11.0,831.0,635.0,178.15200000000002,90.0,141.79399999999998,3257.0,20.0,1.0,18.0,28.0,0.0,196.0,5.0,17.0,1.0,46.0,9.0,182.16699,231.0,12.0,7.0,163.511,51.94,1642.655,1.0,1.0
2017-08-04,41,11.0,0.0,8.0,1615.0,0.0,381.44199999999995,24.0,788.0,643.0,219.54,122.0,237.0,3067.0,33.0,0.0,9.0,18.0,0.0,195.0,7.0,15.0,10.0,129.0,4.0,384.545,224.0,12.0,7.0,217.778,84.825,1805.97,0.0,4.2139999999999995
2017-08-05,41,14.0,0.0,6.0,2559.0,0.0,588.184,24.0,1195.0,889.0,234.041,176.0,211.0,4832.0,47.0,1.0,31.0,30.0,0.0,264.0,20.0,20.0,9.0,174.0,34.0,250.74599999999998,341.0,8.0,7.0,204.074,70.123,2095.6679999999997,0.0,8.0
2017-08-06,41,14.0,0.0,9.0,3278.0,0.0,857.252,11.0,1541.0,1143.0,377.67400000000004,225.0,152.96,5608.0,56.0,2.0,39.0,49.0,0.0,419.0,58.0,22.0,10.0,85.0,25.0,268.563,526.0,18.0,12.0,245.347,79.24600000000001,3198.26,2.0,14.0
2017-08-07,41,7.0,0.0,2.0,2274.0,0.0,506.91900000000004,5.0,986.0,724.0,169.37599999999998,138.0,87.47,3578.0,52.0,2.0,22.0,22.0,0.0,240.0,13.0,9.0,2.0,36.0,13.0,202.58301,266.0,10.0,8.0,208.752,50.453,2360.0029999999997,1.0,9.0
2017-08-08,41,6.0,0.0,12.0,1587.0,0.0,412.874,15.0,854.0,565.0,180.851,84.0,111.925,2946.0,17.0,1.0,24.0,102.0,0.0,197.0,15.0,7.0,4.0,45.0,15.0,115.26799999999999,251.0,8.0,8.0,173.19799999999998,41.786,1788.769,0.0,3.0
2017-08-09,41,5.0,0.0,12.0,1788.0,0.0,485.38,6.0,794.0,696.0,164.419,103.0,119.905,3449.0,34.0,3.0,19.0,24.0,0.0,222.0,10.0,20.0,9.0,32.0,9.0,172.695,243.0,19.0,8.0,165.673,100.919,2606.681,2.0,11.0
2017-08-10,41,4.0,0.0,12.0,1485.0,0.0,396.635,19.0,703.0,574.0,205.926,119.0,130.0,2632.0,23.0,0.0,59.0,17.0,0.0,152.0,8.0,6.0,14.0,82.0,12.0,163.657,241.0,8.0,3.0,133.156,50.886,1545.652,0.0,3.0
2017-08-11,41,10.0,0.0,17.0,2298.0,0.0,515.194,12.0,1020.0,771.0,267.677,168.0,257.935,3970.0,32.0,1.0,36.0,30.0,0.0,298.0,28.0,45.0,6.0,140.0,10.0,494.545,376.0,18.0,15.0,248.628,58.806999999999995,2268.481,1.0,11.0
2017-08-12,41,8.0,0.0,12.0,2149.0,0.0,538.899,15.0,890.0,713.0,226.03599999999997,135.0,271.631,3631.0,55.0,1.0,25.0,37.0,0.0,240.0,39.0,13.0,13.0,180.0,13.0,311.217,390.0,17.0,16.0,246.623,72.487,1904.598,0.0,5.0
2017-08-13,41,8.0,0.0,12.0,2802.0,0.0,635.786,7.0,1059.0,896.0,267.471,172.0,187.97400000000002,4188.0,53.0,4.0,43.0,47.0,0.0,287.0,26.0,21.0,9.0,57.0,17.0,278.601,364.0,16.0,16.0,229.912,92.673004,2439.396,0.0,8.0
2017-08-14,41,5.0,0.0,11.0,1849.0,0.0,429.096,12.0,806.0,725.0,161.884,126.0,104.0,2974.0,17.0,2.0,24.0,26.0,0.0,185.0,10.0,2.0,10.0,27.0,11.0,189.196,220.0,16.0,9.0,203.55200000000002,62.846000000000004,1851.582,2.0,6.0
2017-08-15,41,8.0,0.0,7.0,1572.0,0.0,417.936,5.0,749.0,562.0,170.607,122.0,69.0,2987.0,30.0,2.0,31.0,17.0,0.0,197.0,22.0,6.0,4.0,42.0,14.0,172.31,240.0,19.0,3.0,165.2,54.958,1698.713,0.0,10.0
date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-03-25,42,7.0,0.0,10.0,4309.0,1.0,754.863,15.0,1156.0,1405.0,255.625,187.0,185.268,4379.0,35.0,0.0,25.0,29.0,0.0,378.0,27.0,66.0,13.0,168.0,10.0,346.199,323.0,16.0,13.0,313.796,135.696,3506.925,2.0,32.69
2017-03-26,42,11.0,3.0,3.0,5535.0,2.0,838.467,16.0,1170.0,1386.0,229.58,201.0,139.0,4817.0,26.0,0.0,45.0,33.0,1.0,333.0,41.0,39.0,14.0,54.0,17.0,323.509,398.0,11.0,26.0,297.35900000000004,98.516,3544.303,1.0,21.46
